Created on 03-03-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2017-11-15 04-PM,ETHUSD,327.44,332.86,326,330.84,10969.63,3608233.24
2017-11-15 03-PM,ETHUSD,332,333.89,327,327.44,12411.52,4092890.77
2017-11-15 02-PM,ETHUSD,337.61,339.85,332,332,10536.64,3532299.68
2017-11-15 01-PM,ETHUSD,337,337.76,336.01,337.61,4573.32,1538105.94
2017-11-15 12-PM,ETHUSD,338.34,338.62,336.25,337,3613.32,1218061.56
2017-11-15 11-AM,ETHUSD,338.39,339.54,337.3,338.34,2235.39,756752.47
2017-11-15 10-AM,ETHUSD,336.23,338.4,336.17,338.39,1838.84,620061.86
2017-11-15 09-AM,ETHUSD,338.82,338.83,336.23,336.23,3132.82,1057234.75
2017-11-15 08-AM,ETHUSD,338.49,339.41,338.48,338.82,2435.82,825195.68
2017-11-15 07-AM,ETHUSD,339.19,340.49,337.21,338.49,4012.8,1360726.47
2017-11-15 06-AM,ETHUSD,338.91,340.84,337,339.19,7701.6,2612725.1
2017-11-15 05-AM,ETHUSD,334.99,339.5,334.84,338.91,9557.7,3229938.76
2017-11-15 04-AM,ETHUSD,333.32,336.23,333.01,334.99,5598.76,1875466.4
2017-11-15 03-AM,ETHUSD,332.39,333.33,332.15,333.32,3909.95,1301325.72
2017-11-15 02-AM,ETHUSD,331.51,333.33,331.07,332.39,4359.06,1448088.62
2017-11-15 01-AM,ETHUSD,335.25,335.5,331.5,331.51,6269.67,2089532.39
2017-11-15 12-AM,ETHUSD,335.04,336.6,333.17,335.25,7236.97,2426983.95
2017-11-14 11-PM,ETHUSD,332.51,335.42,332.5,335.04,5271.73,1760339.18
2017-11-14 10-PM,ETHUSD,334,336.72,331.82,332.51,11604.69,3884198.15
2017-11-14 09-PM,ETHUSD,331.79,334,331.04,334,4967.15,1650872.14
2017-11-14 08-PM,ETHUSD,329.69,331.79,329.13,331.79,4459.67,1473554.66
2017-11-14 07-PM,ETHUSD,326.73,329.89,326.5,329.69,3832.41,1259293.7
2017-11-14 06-PM,ETHUSD,327.74,329.15,326.66,326.73,6259.03,2050230.26
2017-11-14 05-PM,ETHUSD,330.72,331.74,327.5,327.74,7248.41,2389411.38
2017-11-14 04-PM,ETHUSD,331.91,332,330.71,330.72,6785.7,2247383.79
2017-11-14 03-PM,ETHUSD,331.71,334.4,330.71,331.91,9367.46,3114635.67
2017-11-14 02-PM,ETHUSD,331.58,331.9,330,331.71,6647.86,2199852.89
2017-11-14 01-PM,ETHUSD,327.69,332,327.62,331.58,9464.71,3122898.15
2017-11-14 12-PM,ETHUSD,325.18,331.1,324.43,327.69,6136.57,2012392.87
2017-11-14 11-AM,ETHUSD,332.82,333,323.77,325.18,8242.53,2706640.51
2017-11-14 10-AM,ETHUSD,332.69,333.66,330.2,332.82,3447.81,1144128.92
2017-11-14 09-AM,ETHUSD,328.02,333.5,327.04,332.69,7948.19,2630558.98
2017-11-14 08-AM,ETHUSD,327.39,336.91,327.3,328.02,31326.69,10404426.15
2017-11-14 07-AM,ETHUSD,321.95,328.8,321.95,327.39,13406.93,4367039.12
2017-11-14 06-AM,ETHUSD,319.75,321.96,319.5,321.95,3970.22,1273325.06
2017-11-14 05-AM,ETHUSD,318.4,320.55,318.05,319.75,4218.42,1346304.39
2017-11-14 04-AM,ETHUSD,321.06,321.07,318,318.4,5683.46,1813665.71
2017-11-14 03-AM,ETHUSD,322.7,324.23,318.71,321.06,13001.67,4178862.56
2017-11-14 02-AM,ETHUSD,317.26,324.65,317.25,322.7,7307.53,2340070.67
2017-11-14 01-AM,ETHUSD,316.13,317.55,315.52,316.75,6081.04,1925982.43
2017-11-14 12-AM,ETHUSD,315.56,316.75,315.5,316.13,5948.07,1879597.83
2017-11-13 11-PM,ETHUSD,314.66,316.06,314.4,315.56,3731.48,1176474.23
2017-11-13 10-PM,ETHUSD,315.45,315.95,314.46,314.66,4342.22,1368040.12
2017-11-13 09-PM,ETHUSD,316.21,316.88,314.8,315.45,5981.59,1888939.5
2017-11-13 08-PM,ETHUSD,314.96,316.89,314.5,316.21,6658.44,2098202.03
2017-11-13 07-PM,ETHUSD,315.6,315.98,314.62,314.96,4662.81,1470720.52
2017-11-13 06-PM,ETHUSD,314.71,315.61,314.28,315.6,6252.79,1969845.38
2017-11-13 05-PM,ETHUSD,313.64,315.5,312.8,314.71,5017.79,1578161.85
2017-11-13 04-PM,ETHUSD,315.01,316.99,313.35,313.64,6465.11,2038276.54
2017-11-13 03-PM,ETHUSD,315.81,315.9,314.67,315.01,6062.48,1912270.24
2017-11-13 02-PM,ETHUSD,316.37,318,315.14,315.81,7964.46,2521655.11
2017-11-13 01-PM,ETHUSD,317.81,318.75,315,316.37,10561.72,3342104.68
2017-11-13 12-PM,ETHUSD,317.91,317.98,316.2,317.81,2730.09,866089.51
2017-11-13 11-AM,ETHUSD,315.5,317.98,315.49,317.91,3626.3,1149706.13
2017-11-13 10-AM,ETHUSD,314.41,315.72,312.59,315.5,1450.76,455698.7
2017-11-13 09-AM,ETHUSD,316.07,317.16,313.75,314.41,1867.1,588479.98
2017-11-13 08-AM,ETHUSD,315.01,317,313.44,316.07,3617.31,1140877.84
2017-11-13 07-AM,ETHUSD,310.02,315.02,309.61,315.01,2864.08,895502.52
2017-11-13 06-AM,ETHUSD,310.6,311.3,309.11,310.02,3923.42,1216905.25
2017-11-13 05-AM,ETHUSD,312.31,314.02,310.11,310.6,6466.08,2016414.71
2017-11-13 04-AM,ETHUSD,312.49,315.19,310.84,312.31,5712.13,1785206.03
2017-11-13 03-AM,ETHUSD,315.6,317.53,312.25,312.49,4586.03,1442746.42
2017-11-13 02-AM,ETHUSD,316.5,318.99,315.49,315.6,9856.89,3128881.34
2017-11-13 01-AM,ETHUSD,315.98,319,313.1,316.5,14165.12,4480806.29
2017-11-13 12-AM,ETHUSD,307.1,315.98,306.5,315.98,7711.18,2396259.0
2017-11-12 11-PM,ETHUSD,306.07,310,306.01,307.1,5677.56,1746481.73
2017-11-12 10-PM,ETHUSD,310.67,310.68,306.07,306.07,9406.35,2898265.99
2017-11-12 09-PM,ETHUSD,309.5,312,308.3,310.67,5916.39,1831199.96
2017-11-12 08-PM,ETHUSD,312.9,313.8,309.5,309.5,3154.85,985261.22
2017-11-12 07-PM,ETHUSD,313.63,315.28,308.01,312.9,7726.38,2406734.28
2017-11-12 06-PM,ETHUSD,316.28,316.55,313.01,313.63,7733.47,2439568.04
2017-11-12 05-PM,ETHUSD,312.15,316.29,311.42,316.28,11269.59,3537839.39
2017-11-12 04-PM,ETHUSD,308.5,314.88,308.49,312.15,8411.63,2622190.11
2017-11-12 03-PM,ETHUSD,305.71,309,304.92,308.5,5381.93,1653428.4
2017-11-12 02-PM,ETHUSD,305.01,306,303.75,305.71,4057.33,1237924.08
2017-11-12 01-PM,ETHUSD,303.52,306.98,303.5,305.01,4379.41,1334989.47
2017-11-12 12-PM,ETHUSD,304.3,306.74,303.51,303.52,4253.99,1295336.84
2017-11-12 11-AM,ETHUSD,307.78,308.75,303.51,304.3,3634.8,1111651.44
2017-11-12 10-AM,ETHUSD,304.77,309,303.33,307.78,2037.34,622934.82
2017-11-12 09-AM,ETHUSD,305.75,306.91,303,304.77,4452.6,1356159.27
2017-11-12 03-AM,ETHUSD,309.7,310.6,305,305.75,10017.78,3079096.86
2017-11-12 08-AM,ETHUSD,309.7,310.6,305,305.75,10017.78,3079096.86
2017-11-12 02-AM,ETHUSD,306.13,314.33,303.61,309.7,18368.13,5685301.38
2017-11-12 07-AM,ETHUSD,306.13,314.33,303.61,309.7,18368.13,5685301.38
2017-11-12 01-AM,ETHUSD,308.7,308.87,301.04,306.13,13907.75,4225470.99
2017-11-12 06-AM,ETHUSD,308.7,308.87,301.04,306.13,13907.75,4225470.99
2017-11-12 12-AM,ETHUSD,311.32,311.5,305.01,308.7,15239.46,4701302.73
2017-11-12 05-AM,ETHUSD,311.32,311.5,305.01,308.7,15239.46,4701302.73
2017-11-11 11-PM,ETHUSD,309.41,311.98,309.27,311.32,5688.93,1767089.35
2017-11-12 04-AM,ETHUSD,309.41,311.98,309.27,311.32,5688.93,1767089.35
2017-11-11 10-PM,ETHUSD,311.52,313,309.1,309.41,9733.14,3025174.33
2017-11-11 09-PM,ETHUSD,312.06,313.85,311.2,311.52,4156.33,1296448.88
2017-11-11 08-PM,ETHUSD,312.21,313.7,312.06,312.06,2797.9,875748.7
2017-11-11 07-PM,ETHUSD,315.69,315.7,311.13,312.21,3671.1,1151160.3
2017-11-11 06-PM,ETHUSD,316.01,317.59,315.15,315.69,2703.08,854890.16
2017-11-11 05-PM,ETHUSD,315.68,318,315,316.01,5497.43,1742796.27
2017-11-11 04-PM,ETHUSD,319.01,319.01,314.86,315.68,6617.52,2092344.03
2017-11-11 03-PM,ETHUSD,318.89,319.94,316.19,319.01,7738.9,2464372.43
2017-11-11 02-PM,ETHUSD,316.9,319,315.34,318.89,10493.52,3334707.39
2017-11-11 01-PM,ETHUSD,316.23,317.49,310.75,316.9,13454.11,4230813.05
2017-11-11 12-PM,ETHUSD,306,316.49,305.16,316.23,13846.92,4299929.2
2017-11-11 11-AM,ETHUSD,304.08,307.5,303.08,306,6627.7,2024692.4
2017-11-11 10-AM,ETHUSD,303.8,304.49,301.03,304.08,3392.47,1029220.02
2017-11-11 09-AM,ETHUSD,301.22,304.56,301.22,303.8,2406.44,730437.7
2017-11-11 08-AM,ETHUSD,299.1,305.45,297.67,301.22,5637.78,1695973.26
2017-11-11 07-AM,ETHUSD,302.12,304.04,298.97,299.1,7209.72,2173883.86
2017-11-11 06-AM,ETHUSD,304.92,306.68,302.12,302.12,3477.74,1057573.96
2017-11-11 05-AM,ETHUSD,305.88,307,304.35,304.92,1684.41,515253.72
2017-11-11 04-AM,ETHUSD,304.95,306,304.6,305.88,1133.44,346111.06
2017-11-11 03-AM,ETHUSD,303.98,304.95,303.33,304.95,1419.0,431323.04
2017-11-11 02-AM,ETHUSD,303.64,304,301.81,303.98,1541.31,467933.27
2017-11-11 01-AM,ETHUSD,302.39,303.89,302.39,303.64,764.53,231955.18
2017-11-11 12-AM,ETHUSD,305.13,305.9,301.25,302.39,3005.91,912780.09
2017-11-10 11-PM,ETHUSD,303.14,305.13,302.52,305.13,2946.89,896605.98
2017-11-10 10-PM,ETHUSD,304.1,304.95,302.71,303.14,2653.19,806224.78
2017-11-10 09-PM,ETHUSD,302.86,304.1,302.16,304.1,4223.09,1280881.06
2017-11-10 08-PM,ETHUSD,303.14,303.39,301.51,302.86,4986.36,1509315.37
2017-11-10 07-PM,ETHUSD,298.04,303.15,298.04,303.14,3129.23,940023.83
2017-11-10 06-PM,ETHUSD,301.61,301.77,298,298.04,4337.94,1300013.97
2017-11-10 05-PM,ETHUSD,300.02,304,300.01,301.61,7908.33,2391906.48
2017-11-10 04-PM,ETHUSD,295.36,300.3,295.36,300.02,7019.77,2100598.98
2017-11-10 03-PM,ETHUSD,299.4,299.89,295.11,295.36,8051.55,2393570.53
2017-11-10 02-PM,ETHUSD,292.1,299.4,291.3,299.4,13824.86,4092217.55
2017-11-10 01-PM,ETHUSD,302.81,302.83,292.04,292.1,23348.92,6919419.47
2017-11-10 12-PM,ETHUSD,306.39,306.39,301.14,302.81,10184.28,3086881.89
2017-11-10 11-AM,ETHUSD,304.65,306.92,304.45,306.39,6514.68,1990874.7
2017-11-10 10-AM,ETHUSD,306.13,306.13,304,304.65,7748.38,2366533.01
2017-11-10 09-AM,ETHUSD,308.21,308.93,306,306.13,8936.88,2746456.52
2017-11-10 08-AM,ETHUSD,307.01,310,307,308.21,8477.05,2609711.9
2017-11-10 07-AM,ETHUSD,315,316.73,307,307.01,11433.91,3562473.29
2017-11-10 06-AM,ETHUSD,323.19,325.12,315,315,6131.99,1958932.14
2017-11-10 05-AM,ETHUSD,319.51,323.2,319.51,323.19,1784.65,574198.7
2017-11-10 04-AM,ETHUSD,317.27,320.58,317.27,319.51,1797.72,573926.25
2017-11-10 03-AM,ETHUSD,316.48,317.49,315.54,317.27,2054.65,650343.41
2017-11-10 02-AM,ETHUSD,319.15,319.15,316,316.48,3608.7,1148556.14
2017-11-10 01-AM,ETHUSD,319.2,319.94,319,319.15,1003.64,320511.31
2017-11-10 12-AM,ETHUSD,320.9,320.91,318.5,319.2,1981.64,633381.76
2017-11-09 11-PM,ETHUSD,320.19,321.3,320.18,320.9,2144.35,688114.21
2017-11-09 10-PM,ETHUSD,318.91,320.24,318.75,320.19,2204.15,704346.5
2017-11-09 09-PM,ETHUSD,321.02,321.02,318.91,318.91,2851.16,912397.48
2017-11-09 08-PM,ETHUSD,321.38,322.05,319.14,321.02,3357.47,1075526.35
2017-11-09 07-PM,ETHUSD,320.72,322.64,318.35,321.38,5161.23,1650900.13
2017-11-09 06-PM,ETHUSD,318.49,321.42,318.48,320.72,4511.72,1442089.3
2017-11-09 05-PM,ETHUSD,320.87,320.98,318,318.49,10885.44,3476228.07
2017-11-09 04-PM,ETHUSD,325.91,325.99,320.1,320.87,8592.33,2779606.46
2017-11-09 03-PM,ETHUSD,326.1,327.28,325.71,325.91,5880.75,1919996.46
2017-11-09 02-PM,ETHUSD,326.97,327,325.26,326.1,4064.57,1325734.58
2017-11-09 01-PM,ETHUSD,326.8,327.95,326,326.97,7134.26,2330763.36
2017-11-09 12-PM,ETHUSD,325,326.96,324.5,326.8,6101.69,1989459.51
2017-11-09 11-AM,ETHUSD,328.87,328.88,325,325,9907.93,3238784.2
2017-11-09 10-AM,ETHUSD,326.99,329.47,325.03,328.87,17233.75,5647210.29
2017-11-09 09-AM,ETHUSD,318.27,327,318.04,326.99,18209.2,5885977.31
2017-11-09 08-AM,ETHUSD,318.56,319.9,317.56,318.27,4664.52,1486858.46
2017-11-09 07-AM,ETHUSD,315.99,319.88,315.99,318.56,11579.26,3687005.86
2017-11-09 06-AM,ETHUSD,314.87,316,312.51,315.99,3265.59,1025870.93
2017-11-09 05-AM,ETHUSD,313.82,315.6,313.76,314.87,1449.92,455788.65
2017-11-09 04-AM,ETHUSD,315.18,315.79,311.77,313.82,2550.04,799150.2
2017-11-09 03-AM,ETHUSD,316.18,317.77,313.94,315.18,4454.39,1407984.01
2017-11-09 02-AM,ETHUSD,313.32,316.74,312.77,316.18,3395.92,1067872.35
2017-11-09 01-AM,ETHUSD,312.99,313.5,311.62,313.32,2555.25,799776.5
2017-11-09 12-AM,ETHUSD,311.64,313.2,311.15,312.99,2690.67,840875.96
2017-11-08 11-PM,ETHUSD,309.23,311.83,309.15,311.64,2691.46,835836.92
2017-11-08 10-PM,ETHUSD,311.98,312.49,309.15,309.23,3928.35,1221639.4
2017-11-08 09-PM,ETHUSD,311.3,313.2,310.86,311.98,4018.62,1253418.07
2017-11-08 08-PM,ETHUSD,308.99,313.5,308.99,311.3,8537.72,2659876.73
2017-11-08 07-PM,ETHUSD,307.91,309.37,307.01,308.99,3989.18,1229250.97
2017-11-08 06-PM,ETHUSD,310.51,310.96,307.91,307.91,5137.06,1592734.43
2017-11-08 05-PM,ETHUSD,313,313,310.1,310.51,7567.79,2354318.45
2017-11-08 04-PM,ETHUSD,317.36,317.37,310.15,313,11329.78,3541823.14
2017-11-08 03-PM,ETHUSD,314.01,319.89,312,317.36,28170.85,8919167.06
2017-11-08 02-PM,ETHUSD,308.7,316.2,307,314.01,29278.5,9124905.74
2017-11-08 01-PM,ETHUSD,304,314.85,301.11,308.7,66573.22,20555985.05
2017-11-08 12-PM,ETHUSD,298.94,304,297.52,304,20064.54,6043415.87
2017-11-08 11-AM,ETHUSD,299.07,299.35,298,298.94,2630.93,785615.36
2017-11-08 10-AM,ETHUSD,299.72,300.1,298.44,299.07,3948.21,1182239.9
2017-11-08 09-AM,ETHUSD,299.46,301,298.9,299.72,8818.09,2645250.47
2017-11-08 08-AM,ETHUSD,298.73,299.46,298.51,299.46,1650.32,493448.56
2017-11-08 07-AM,ETHUSD,298.88,299.34,298,298.73,2216.07,662154.2
2017-11-08 06-AM,ETHUSD,298.99,299.09,297.77,298.88,1575.07,470332.57
2017-11-08 05-AM,ETHUSD,298.5,299,298.33,298.99,1785.07,533609.49
2017-11-08 04-AM,ETHUSD,297.93,298.99,297.92,298.5,1585.73,473372.03
2017-11-08 03-AM,ETHUSD,296.18,297.95,295.64,297.93,1581.75,469529.7
2017-11-08 02-AM,ETHUSD,297.79,297.8,295.08,296.18,1938.67,574903.51
2017-11-08 01-AM,ETHUSD,297.19,298.06,296.73,297.79,3468.48,1031702.53
2017-11-08 12-AM,ETHUSD,296.23,297.2,296.23,297.19,2754.65,816607.17
2017-11-07 11-PM,ETHUSD,294.87,296.4,294.8,296.23,2660.05,786364.1
2017-11-07 10-PM,ETHUSD,294.62,296.41,294.36,294.87,2128.87,628519.4
2017-11-07 09-PM,ETHUSD,294.05,294.86,293.64,294.62,2724.86,801753.41
2017-11-07 08-PM,ETHUSD,293.12,295,293.12,294.05,4057.78,1193221.75
2017-11-07 07-PM,ETHUSD,292.42,293.5,291,293.12,2535.6,741202.0
2017-11-07 06-PM,ETHUSD,292,292.91,290.27,292.42,3638.15,1061560.03
2017-11-07 05-PM,ETHUSD,294.3,294.83,290.52,292,4752.94,1392713.66
2017-11-07 04-PM,ETHUSD,291.09,294.32,290.1,294.3,6905.98,2019675.55
2017-11-07 03-PM,ETHUSD,291.21,291.6,290,291.09,7415.9,2152629.82
2017-11-07 02-PM,ETHUSD,290.96,292.5,290.03,291.21,7677.67,2237969.3
2017-11-07 01-PM,ETHUSD,292.88,293.83,289.52,290.96,13119.85,3824226.55
2017-11-07 12-PM,ETHUSD,289.42,293,289.41,292.88,9396.75,2732162.28
2017-11-07 11-AM,ETHUSD,291.7,291.98,289,289.42,10973.4,3179322.78
2017-11-07 10-AM,ETHUSD,288.12,291.93,288.01,291.7,11472.35,3321759.47
2017-11-07 09-AM,ETHUSD,293.51,293.52,287,288.12,18603.1,5409197.13
2017-11-07 08-AM,ETHUSD,299,299.01,292,293.51,16169.18,4763770.51
2017-11-07 07-AM,ETHUSD,303.33,303.41,299,299,5292.01,1591566.73
2017-11-07 06-AM,ETHUSD,301.4,304,301.11,303.33,2764.58,837490.11
2017-11-07 05-AM,ETHUSD,300.74,301.56,300.45,301.4,1279.96,385375.38
2017-11-07 04-AM,ETHUSD,300.89,301.11,300.24,300.74,965.44,290360.38
2017-11-07 03-AM,ETHUSD,299.44,300.9,299.44,300.89,1066.95,320247.47
2017-11-07 02-AM,ETHUSD,299.19,299.91,298.32,299.44,930.73,278701.68
2017-11-07 01-AM,ETHUSD,297.81,299.19,297.5,299.19,2074.68,618140.32
2017-11-07 12-AM,ETHUSD,300.01,300.12,297.7,297.81,1755.54,524591.42
2017-11-06 11-PM,ETHUSD,299.28,300.74,298.31,300.01,1823.07,545876.0
2017-11-06 10-PM,ETHUSD,301.03,301.89,299,299.28,2612.25,785031.38
2017-11-06 09-PM,ETHUSD,300.01,301.37,299.4,301.03,2133.11,640406.66
2017-11-06 08-PM,ETHUSD,297.17,301.44,297.05,300.01,3018.33,905782.34
2017-11-06 07-PM,ETHUSD,297.32,298.8,296.59,297.17,3615.47,1074860.78
2017-11-06 06-PM,ETHUSD,298.51,299.31,297,297.32,6455.75,1925817.91
2017-11-06 05-PM,ETHUSD,300.38,300.55,298.5,298.51,5640.3,1688311.51
2017-11-06 04-PM,ETHUSD,300.08,300.55,299.06,300.38,3959.29,1186830.36
2017-11-06 03-PM,ETHUSD,302.58,304.9,300.01,300.08,9235.61,2786309.0
2017-11-06 02-PM,ETHUSD,299.37,302.83,299,302.58,5749.27,1730478.31
2017-11-06 01-PM,ETHUSD,299.5,300,298.04,299.37,3463.89,1035616.21
2017-11-06 12-PM,ETHUSD,300.37,301,298.39,299.5,4564.89,1367612.76
2017-11-06 11-AM,ETHUSD,303.55,303.56,300.3,300.37,4030.32,1215741.19
2017-11-06 10-AM,ETHUSD,299.58,303.87,298.51,303.55,5579.87,1683403.54
2017-11-06 09-AM,ETHUSD,301.3,301.31,298.4,299.58,4506.14,1350094.2
2017-11-06 08-AM,ETHUSD,303.49,303.75,301.26,301.3,2858.37,865472.96
2017-11-06 07-AM,ETHUSD,300.5,303.75,300.49,303.49,3916.51,1185327.56
2017-11-06 06-AM,ETHUSD,299.94,300.5,299.86,300.5,2583.78,775451.12
2017-11-06 05-AM,ETHUSD,296.59,299.95,296.59,299.94,1947.72,580852.33
2017-11-06 04-AM,ETHUSD,296.55,296.6,295.99,296.59,2148.36,636841.79
2017-11-06 03-AM,ETHUSD,295.17,296.6,294.59,296.55,980.1,290021.81
2017-11-06 02-AM,ETHUSD,295.24,295.73,292.88,295.17,1121.22,329832.82
2017-11-06 01-AM,ETHUSD,294.73,295.48,294.47,295.24,1001.86,295415.73
2017-11-06 12-AM,ETHUSD,293,294.8,292.39,294.73,3612.14,1060732.54
2017-11-05 11-PM,ETHUSD,293.68,293.69,292,293,4501.93,1318090.98
2017-11-05 10-PM,ETHUSD,295.58,295.96,293.68,293.68,3323.1,980378.96
2017-11-05 09-PM,ETHUSD,295.56,296,295,295.58,1647.81,486936.21
2017-11-05 08-PM,ETHUSD,295.54,295.7,295.01,295.56,2041.85,602894.32
2017-11-05 07-PM,ETHUSD,296.57,296.6,295.48,295.54,1914.58,566771.78
2017-11-05 06-PM,ETHUSD,296.64,297,295.64,296.57,2414.12,715442.18
2017-11-05 05-PM,ETHUSD,297.4,297.56,296.02,296.64,2363.66,701264.37
2017-11-05 04-PM,ETHUSD,297.4,298.28,295.95,297.4,3618.21,1075261.31
2017-11-05 03-PM,ETHUSD,296.1,297.7,296,297.4,2412.19,715938.2
2017-11-05 02-PM,ETHUSD,296.54,297.04,296,296.1,1933.93,573138.24
2017-11-05 01-PM,ETHUSD,296.88,297.07,296.5,296.54,2085.36,618679.0
2017-11-05 12-PM,ETHUSD,297.5,297.7,296.57,296.88,2215.08,658256.33
2017-11-05 11-AM,ETHUSD,296.33,298.5,296.07,297.5,5057.99,1502962.78
2017-11-05 10-AM,ETHUSD,297.26,297.36,296,296.33,4282.33,1269586.1
2017-11-05 09-AM,ETHUSD,297.16,299.2,296.5,297.26,3918.85,1166941.32
2017-11-05 08-AM,ETHUSD,297.52,297.86,297,297.16,2550.13,758194.64
2017-11-05 07-AM,ETHUSD,297.25,297.95,297,297.52,2378.06,707620.35
2017-11-05 06-AM,ETHUSD,299.57,300.04,297.25,297.25,3074.09,916673.73
2017-11-05 05-AM,ETHUSD,299.94,300.23,298.1,299.57,1002.04,299807.41
2017-11-05 04-AM,ETHUSD,300.62,300.8,299.31,299.94,858.74,257788.36
2017-11-05 03-AM,ETHUSD,300.69,301.08,300.4,300.62,983.26,295837.29
2017-11-05 02-AM,ETHUSD,300.7,301.65,299.68,300.69,1450.78,436694.71
2017-11-05 01-AM,ETHUSD,300.37,300.99,300.1,300.7,1379.52,414647.54
2017-11-05 12-AM,ETHUSD,300.33,300.5,299.73,300.05,849.95,255199.35
2017-11-04 11-PM,ETHUSD,300.54,300.73,299.96,300.33,1358.77,408127.93
2017-11-04 10-PM,ETHUSD,299.31,300.86,299.3,300.54,1563.51,469489.3
2017-11-04 09-PM,ETHUSD,299.94,300.96,299.27,299.31,1884.86,566263.4
2017-11-04 08-PM,ETHUSD,301.66,302,299.78,299.94,1943.82,585313.28
2017-11-04 07-PM,ETHUSD,300.19,301.75,299.46,301.66,2430.48,729761.21
2017-11-04 06-PM,ETHUSD,298.75,300.2,298.73,300.19,2216.41,663431.33
2017-11-04 05-PM,ETHUSD,299.05,299.08,298.17,298.75,2078.32,620386.32
2017-11-04 04-PM,ETHUSD,299.21,299.5,298.31,299.05,2840.94,849466.94
2017-11-04 03-PM,ETHUSD,299.99,300.49,298.84,299.21,2202.57,659402.49
2017-11-04 02-PM,ETHUSD,298.48,300.3,298.47,299.99,1943.3,581852.89
2017-11-04 01-PM,ETHUSD,297.41,299.22,297.41,298.48,1487.93,444194.24
2017-11-04 12-PM,ETHUSD,300.27,300.3,297,297.41,4205.73,1254133.63
2017-11-04 11-AM,ETHUSD,300.28,301.1,300.02,300.27,1944.58,584303.17
2017-11-04 10-AM,ETHUSD,300.11,301.99,300.03,300.28,2325.87,699699.51
2017-11-04 09-AM,ETHUSD,303.75,303.89,300.01,300.11,2295.24,692473.06
2017-11-04 08-AM,ETHUSD,302.31,303.89,301.26,303.75,1263.88,383222.77
2017-11-04 07-AM,ETHUSD,303,303.68,301.39,302.31,1282.9,387923.45
2017-11-04 06-AM,ETHUSD,301.6,304.54,301.4,303,2583.91,783716.56
2017-11-04 05-AM,ETHUSD,300.54,301.89,299.83,301.6,1150.17,346077.98
2017-11-04 04-AM,ETHUSD,300.14,301.3,299.81,300.54,2148.23,645299.49
2017-11-04 03-AM,ETHUSD,301.59,303.5,300.04,300.14,3011.74,909167.9
2017-11-04 02-AM,ETHUSD,299.99,301.6,299.99,301.59,1056.98,318127.8
2017-11-04 01-AM,ETHUSD,299.62,300,299.46,299.99,1478.07,443242.03
2017-11-04 12-AM,ETHUSD,297.68,300,297.66,299.62,2495.56,746735.0
2017-11-03 11-PM,ETHUSD,296.98,298.81,296.82,297.68,2134.71,636179.11
2017-11-03 10-PM,ETHUSD,295.49,298.11,295.49,296.98,3626.95,1076350.55
2017-11-03 09-PM,ETHUSD,300.78,300.79,295,295.49,7418.09,2207251.41
2017-11-03 08-PM,ETHUSD,306,306,300.78,300.78,6144.53,1860873.43
2017-11-03 07-PM,ETHUSD,303.78,306.8,303.77,306,5266.18,1609183.89
2017-11-03 06-PM,ETHUSD,307.69,308.06,303.77,303.78,7336.19,2243074.84
2017-11-03 05-PM,ETHUSD,303.07,308,303.07,307.69,17686.6,5414167.86
2017-11-03 04-PM,ETHUSD,300.99,304.6,297.89,303.07,8442.34,2544115.33
2017-11-03 03-PM,ETHUSD,298.51,301,298.5,300.99,4895.89,1466547.4
2017-11-03 02-PM,ETHUSD,297.66,298.99,297.26,298.51,2847.3,848994.84
2017-11-03 01-PM,ETHUSD,299.5,299.5,297.24,297.66,5099.39,1523033.48
2017-11-03 12-PM,ETHUSD,300.12,300.92,299.23,299.5,4177.13,1253250.44
2017-11-03 11-AM,ETHUSD,298.9,301.97,298.68,300.12,5711.92,1715052.39
2017-11-03 10-AM,ETHUSD,299.01,299.49,297.82,298.9,4082.55,1219243.89
2017-11-03 09-AM,ETHUSD,298.15,299.27,297.9,299.01,3953.43,1180834.84
2017-11-03 08-AM,ETHUSD,296.88,298.95,295.1,298.15,3607.62,1072827.74
2017-11-03 07-AM,ETHUSD,294,298,293.3,296.88,3865.19,1145358.96
2017-11-03 06-AM,ETHUSD,292.89,294.45,292.5,294,2146.46,629757.6
2017-11-03 05-AM,ETHUSD,293.34,294.5,292.32,292.89,2104.08,617323.82
2017-11-03 04-AM,ETHUSD,293.3,294.59,293.3,293.34,3023.73,888891.99
2017-11-03 03-AM,ETHUSD,288.69,293.58,288.69,293.3,2778.12,810038.97
2017-11-03 02-AM,ETHUSD,289.25,289.74,288,288.69,3375.47,975414.99
2017-11-03 01-AM,ETHUSD,289.1,289.97,287.99,289.25,2465.5,712241.95
2017-11-03 12-AM,ETHUSD,287.11,289.84,286.7,289.1,4545.54,1308738.14
2017-11-02 11-PM,ETHUSD,289.56,289.96,286.34,287.11,5534.53,1591091.63
2017-11-02 10-PM,ETHUSD,289.25,290.5,288.1,289.56,3858.55,1115866.45
2017-11-02 09-PM,ETHUSD,286.85,289.94,286.77,289.25,5009.64,1446581.55
2017-11-02 08-PM,ETHUSD,285.4,289.82,285.4,286.85,5273.13,1515232.74
2017-11-02 07-PM,ETHUSD,285.25,286.84,282.7,285.4,5682.85,1617373.28
